"","ncomm","sim_type","i","j"
"4881",1,"lockdown, surge",28,7
"4882",1,"control",28,8
"4883",1,"lockdown, no surge",28,8
"4884",1,"lockdown, surge",28,8
"4885",1,"control",28,9
"4886",1,"lockdown, no surge",28,9
"4887",1,"lockdown, surge",28,9
"4888",1,"control",28,10
"4889",1,"lockdown, no surge",28,10
"4890",1,"lockdown, surge",28,10
"4891",1,"control",28,11
"4892",1,"lockdown, no surge",28,11
"4893",1,"lockdown, surge",28,11
"4894",1,"control",28,12
"4895",1,"lockdown, no surge",28,12
"4896",1,"lockdown, surge",28,12
"4897",1,"control",28,13
"4898",1,"lockdown, no surge",28,13
"4899",1,"lockdown, surge",28,13
"4900",1,"control",28,14
"4901",1,"lockdown, no surge",28,14
"4902",1,"lockdown, surge",28,14
"4903",1,"control",28,15
"4904",1,"lockdown, no surge",28,15
"4905",1,"lockdown, surge",28,15
"4906",1,"control",28,16
"4907",1,"lockdown, no surge",28,16
"4908",1,"lockdown, surge",28,16
"4909",1,"control",28,17
"4910",1,"lockdown, no surge",28,17
"4911",1,"lockdown, surge",28,17
"4912",1,"control",28,18
"4913",1,"lockdown, no surge",28,18
"4914",1,"lockdown, surge",28,18
"4915",1,"control",28,19
"4916",1,"lockdown, no surge",28,19
"4917",1,"lockdown, surge",28,19
"4918",1,"control",28,20
"4919",1,"lockdown, no surge",28,20
"4920",1,"lockdown, surge",28,20
"4921",1,"control",28,21
"4922",1,"lockdown, no surge",28,21
"4923",1,"lockdown, surge",28,21
"4924",1,"control",28,22
"4925",2,"lockdown, no surge",28,22
"4926",1,"lockdown, surge",28,22
"4927",2,"control",28,23
"4928",2,"lockdown, no surge",28,23
"4929",1,"lockdown, surge",28,23
"4930",3,"control",28,24
"4931",3,"lockdown, no surge",28,24
"4932",1,"lockdown, surge",28,24
"4933",3,"control",28,25
"4934",4,"lockdown, no surge",28,25
"4935",2,"lockdown, surge",28,25
"4936",5,"control",28,26
"4937",5,"lockdown, no surge",28,26
"4938",3,"lockdown, surge",28,26
"4939",9,"control",28,27
"4940",7,"lockdown, no surge",28,27
"4941",7,"lockdown, surge",28,27
"4942",10,"control",28,28
"4943",9,"lockdown, no surge",28,28
"4944",7,"lockdown, surge",28,28
"4945",21,"control",28,29
"4946",15,"lockdown, no surge",28,29
"4947",14,"lockdown, surge",28,29
"4948",29,"control",28,30
"4949",17,"lockdown, no surge",28,30
"4950",22,"lockdown, surge",28,30
"4951",35,"control",28,31
"4952",20,"lockdown, no surge",28,31
"4953",31,"lockdown, surge",28,31
"4954",39,"control",28,32
"4955",22,"lockdown, no surge",28,32
"4956",32,"lockdown, surge",28,32
"4957",48,"control",28,33
"4958",26,"lockdown, no surge",28,33
"4959",40,"lockdown, surge",28,33
"4960",56,"control",28,34
"4961",28,"lockdown, no surge",28,34
"4962",43,"lockdown, surge",28,34
"4963",64,"control",28,35
"4964",33,"lockdown, no surge",28,35
"4965",49,"lockdown, surge",28,35
"4966",73,"control",28,36
"4967",36,"lockdown, no surge",28,36
"4968",53,"lockdown, surge",28,36
"4969",75,"control",28,37
"4970",40,"lockdown, no surge",28,37
"4971",59,"lockdown, surge",28,37
"4972",79,"control",28,38
"4973",46,"lockdown, no surge",28,38
"4974",61,"lockdown, surge",28,38
"4975",83,"control",28,39
"4976",50,"lockdown, no surge",28,39
"4977",65,"lockdown, surge",28,39
"4978",91,"control",28,40
"4979",55,"lockdown, no surge",28,40
"4980",67,"lockdown, surge",28,40
"4981",94,"control",28,41
"4982",58,"lockdown, no surge",28,41
"4983",71,"lockdown, surge",28,41
"4984",96,"control",28,42
"4985",66,"lockdown, no surge",28,42
"4986",73,"lockdown, surge",28,42
"4987",98,"control",28,43
"4988",71,"lockdown, no surge",28,43
"4989",76,"lockdown, surge",28,43
"4990",98,"control",28,44
"4991",73,"lockdown, no surge",28,44
"4992",77,"lockdown, surge",28,44
"4993",98,"control",28,45
"4994",74,"lockdown, no surge",28,45
"4995",78,"lockdown, surge",28,45
"4996",98,"control",28,46
"4997",77,"lockdown, no surge",28,46
"4998",79,"lockdown, surge",28,46
"4999",98,"control",28,47
"5000",78,"lockdown, no surge",28,47
"5001",81,"lockdown, surge",28,47
"5002",98,"control",28,48
"5003",81,"lockdown, no surge",28,48
"5004",85,"lockdown, surge",28,48
"5005",99,"control",28,49
"5006",84,"lockdown, no surge",28,49
"5007",86,"lockdown, surge",28,49
"5008",99,"control",28,50
"5009",86,"lockdown, no surge",28,50
"5010",87,"lockdown, surge",28,50
"5011",99,"control",28,51
"5012",88,"lockdown, no surge",28,51
"5013",88,"lockdown, surge",28,51
"5014",99,"control",28,52
"5015",90,"lockdown, no surge",28,52
"5016",89,"lockdown, surge",28,52
"5017",100,"control",28,53
"5018",91,"lockdown, no surge",28,53
"5019",91,"lockdown, surge",28,53
"5020",100,"control",28,54
"5021",92,"lockdown, no surge",28,54
"5022",92,"lockdown, surge",28,54
"5023",100,"control",28,55
"5024",92,"lockdown, no surge",28,55
"5025",92,"lockdown, surge",28,55
"5026",100,"control",28,56
"5027",94,"lockdown, no surge",28,56
"5028",94,"lockdown, surge",28,56
"5029",100,"control",28,57
"5030",95,"lockdown, no surge",28,57
"5031",95,"lockdown, surge",28,57
"5032",100,"control",28,58
"5033",95,"lockdown, no surge",28,58
"5034",96,"lockdown, surge",28,58
"5035",100,"control",28,59
"5036",95,"lockdown, no surge",28,59
"5037",96,"lockdown, surge",28,59
"5038",100,"control",28,60
"5039",95,"lockdown, no surge",28,60
"5040",96,"lockdown, surge",28,60
"5041",NA,"control",29,1
"5042",NA,"lockdown, no surge",29,1
"5043",NA,"lockdown, surge",29,1
"5044",NA,"control",29,2
"5045",NA,"lockdown, no surge",29,2
"5046",NA,"lockdown, surge",29,2
"5047",NA,"control",29,3
"5048",NA,"lockdown, no surge",29,3
"5049",NA,"lockdown, surge",29,3
"5050",NA,"control",29,4
"5051",NA,"lockdown, no surge",29,4
"5052",NA,"lockdown, surge",29,4
"5053",1,"control",29,5
"5054",1,"lockdown, no surge",29,5
"5055",1,"lockdown, surge",29,5
"5056",1,"control",29,6
"5057",1,"lockdown, no surge",29,6
"5058",1,"lockdown, surge",29,6
"5059",1,"control",29,7
"5060",1,"lockdown, no surge",29,7
"5061",1,"lockdown, surge",29,7
"5062",1,"control",29,8
"5063",1,"lockdown, no surge",29,8
"5064",1,"lockdown, surge",29,8
"5065",1,"control",29,9
"5066",1,"lockdown, no surge",29,9
"5067",1,"lockdown, surge",29,9
"5068",1,"control",29,10
"5069",1,"lockdown, no surge",29,10
"5070",1,"lockdown, surge",29,10
"5071",1,"control",29,11
"5072",1,"lockdown, no surge",29,11
"5073",1,"lockdown, surge",29,11
"5074",1,"control",29,12
"5075",1,"lockdown, no surge",29,12
"5076",1,"lockdown, surge",29,12
"5077",1,"control",29,13
"5078",1,"lockdown, no surge",29,13
"5079",1,"lockdown, surge",29,13
"5080",1,"control",29,14
"5081",1,"lockdown, no surge",29,14
"5082",1,"lockdown, surge",29,14
"5083",1,"control",29,15
"5084",1,"lockdown, no surge",29,15
"5085",1,"lockdown, surge",29,15
"5086",1,"control",29,16
"5087",1,"lockdown, no surge",29,16
"5088",1,"lockdown, surge",29,16
"5089",1,"control",29,17
"5090",1,"lockdown, no surge",29,17
"5091",1,"lockdown, surge",29,17
"5092",1,"control",29,18
"5093",1,"lockdown, no surge",29,18
"5094",1,"lockdown, surge",29,18
"5095",1,"control",29,19
"5096",1,"lockdown, no surge",29,19
"5097",1,"lockdown, surge",29,19
"5098",1,"control",29,20
"5099",1,"lockdown, no surge",29,20
"5100",1,"lockdown, surge",29,20
"5101",1,"control",29,21
"5102",1,"lockdown, no surge",29,21
"5103",1,"lockdown, surge",29,21
"5104",1,"control",29,22
"5105",2,"lockdown, no surge",29,22
"5106",1,"lockdown, surge",29,22
"5107",2,"control",29,23
"5108",2,"lockdown, no surge",29,23
"5109",1,"lockdown, surge",29,23
"5110",3,"control",29,24
"5111",2,"lockdown, no surge",29,24
"5112",1,"lockdown, surge",29,24
"5113",3,"control",29,25
"5114",4,"lockdown, no surge",29,25
"5115",2,"lockdown, surge",29,25
"5116",4,"control",29,26
"5117",4,"lockdown, no surge",29,26
"5118",3,"lockdown, surge",29,26
"5119",9,"control",29,27
"5120",7,"lockdown, no surge",29,27
"5121",6,"lockdown, surge",29,27
"5122",10,"control",29,28
"5123",9,"lockdown, no surge",29,28
"5124",7,"lockdown, surge",29,28
"5125",19,"control",29,29
"5126",12,"lockdown, no surge",29,29
"5127",12,"lockdown, surge",29,29
"5128",27,"control",29,30
"5129",16,"lockdown, no surge",29,30
"5130",18,"lockdown, surge",29,30
"5131",31,"control",29,31
"5132",20,"lockdown, no surge",29,31
"5133",28,"lockdown, surge",29,31
"5134",38,"control",29,32
"5135",20,"lockdown, no surge",29,32
"5136",32,"lockdown, surge",29,32
"5137",47,"control",29,33
"5138",25,"lockdown, no surge",29,33
"5139",38,"lockdown, surge",29,33
"5140",55,"control",29,34
"5141",27,"lockdown, no surge",29,34
"5142",42,"lockdown, surge",29,34
"5143",61,"control",29,35
"5144",32,"lockdown, no surge",29,35
"5145",48,"lockdown, surge",29,35
"5146",67,"control",29,36
"5147",36,"lockdown, no surge",29,36
"5148",52,"lockdown, surge",29,36
"5149",75,"control",29,37
"5150",39,"lockdown, no surge",29,37
"5151",58,"lockdown, surge",29,37
"5152",78,"control",29,38
"5153",44,"lockdown, no surge",29,38
"5154",59,"lockdown, surge",29,38
"5155",83,"control",29,39
"5156",49,"lockdown, no surge",29,39
"5157",62,"lockdown, surge",29,39
"5158",91,"control",29,40
"5159",53,"lockdown, no surge",29,40
"5160",66,"lockdown, surge",29,40
"5161",93,"control",29,41
"5162",58,"lockdown, no surge",29,41
"5163",70,"lockdown, surge",29,41
"5164",96,"control",29,42
"5165",64,"lockdown, no surge",29,42
"5166",72,"lockdown, surge",29,42
"5167",97,"control",29,43
"5168",70,"lockdown, no surge",29,43
"5169",76,"lockdown, surge",29,43
"5170",98,"control",29,44
"5171",71,"lockdown, no surge",29,44
"5172",76,"lockdown, surge",29,44
"5173",98,"control",29,45
"5174",74,"lockdown, no surge",29,45
"5175",77,"lockdown, surge",29,45
"5176",98,"control",29,46
"5177",77,"lockdown, no surge",29,46
"5178",79,"lockdown, surge",29,46
"5179",98,"control",29,47
"5180",78,"lockdown, no surge",29,47
"5181",80,"lockdown, surge",29,47
"5182",98,"control",29,48
"5183",80,"lockdown, no surge",29,48
"5184",85,"lockdown, surge",29,48
"5185",99,"control",29,49
"5186",84,"lockdown, no surge",29,49
"5187",86,"lockdown, surge",29,49
"5188",99,"control",29,50
"5189",85,"lockdown, no surge",29,50
"5190",87,"lockdown, surge",29,50
"5191",99,"control",29,51
"5192",88,"lockdown, no surge",29,51
"5193",88,"lockdown, surge",29,51
"5194",99,"control",29,52
"5195",90,"lockdown, no surge",29,52
"5196",88,"lockdown, surge",29,52
"5197",100,"control",29,53
"5198",91,"lockdown, no surge",29,53
"5199",91,"lockdown, surge",29,53
"5200",100,"control",29,54
"5201",92,"lockdown, no surge",29,54
"5202",91,"lockdown, surge",29,54
"5203",100,"control",29,55
"5204",92,"lockdown, no surge",29,55
"5205",92,"lockdown, surge",29,55
"5206",100,"control",29,56
"5207",93,"lockdown, no surge",29,56
"5208",94,"lockdown, surge",29,56
"5209",100,"control",29,57
"5210",95,"lockdown, no surge",29,57
"5211",95,"lockdown, surge",29,57
"5212",100,"control",29,58
"5213",95,"lockdown, no surge",29,58
"5214",96,"lockdown, surge",29,58
"5215",100,"control",29,59
"5216",95,"lockdown, no surge",29,59
"5217",96,"lockdown, surge",29,59
"5218",100,"control",29,60
"5219",95,"lockdown, no surge",29,60
"5220",96,"lockdown, surge",29,60
"5221",NA,"control",30,1
"5222",NA,"lockdown, no surge",30,1
"5223",NA,"lockdown, surge",30,1
"5224",NA,"control",30,2
"5225",NA,"lockdown, no surge",30,2
"5226",NA,"lockdown, surge",30,2
"5227",NA,"control",30,3
"5228",NA,"lockdown, no surge",30,3
"5229",NA,"lockdown, surge",30,3
"5230",NA,"control",30,4
"5231",NA,"lockdown, no surge",30,4
"5232",NA,"lockdown, surge",30,4
"5233",1,"control",30,5
"5234",1,"lockdown, no surge",30,5
"5235",1,"lockdown, surge",30,5
"5236",1,"control",30,6
"5237",1,"lockdown, no surge",30,6
"5238",1,"lockdown, surge",30,6
"5239",1,"control",30,7
"5240",1,"lockdown, no surge",30,7
"5241",1,"lockdown, surge",30,7
"5242",1,"control",30,8
"5243",1,"lockdown, no surge",30,8
"5244",1,"lockdown, surge",30,8
"5245",1,"control",30,9
"5246",1,"lockdown, no surge",30,9
"5247",1,"lockdown, surge",30,9
"5248",1,"control",30,10
"5249",1,"lockdown, no surge",30,10
"5250",1,"lockdown, surge",30,10
"5251",1,"control",30,11
"5252",1,"lockdown, no surge",30,11
"5253",1,"lockdown, surge",30,11
"5254",1,"control",30,12
"5255",1,"lockdown, no surge",30,12
"5256",1,"lockdown, surge",30,12
"5257",1,"control",30,13
"5258",1,"lockdown, no surge",30,13
"5259",1,"lockdown, surge",30,13
"5260",1,"control",30,14
"5261",1,"lockdown, no surge",30,14
"5262",1,"lockdown, surge",30,14
"5263",1,"control",30,15
"5264",1,"lockdown, no surge",30,15
"5265",1,"lockdown, surge",30,15
"5266",1,"control",30,16
"5267",1,"lockdown, no surge",30,16
"5268",1,"lockdown, surge",30,16
"5269",1,"control",30,17
"5270",1,"lockdown, no surge",30,17
"5271",1,"lockdown, surge",30,17
"5272",1,"control",30,18
"5273",1,"lockdown, no surge",30,18
"5274",1,"lockdown, surge",30,18
"5275",1,"control",30,19
"5276",1,"lockdown, no surge",30,19
"5277",1,"lockdown, surge",30,19
"5278",1,"control",30,20
"5279",1,"lockdown, no surge",30,20
"5280",1,"lockdown, surge",30,20
"5281",1,"control",30,21
"5282",1,"lockdown, no surge",30,21
"5283",1,"lockdown, surge",30,21
"5284",1,"control",30,22
"5285",2,"lockdown, no surge",30,22
"5286",1,"lockdown, surge",30,22
"5287",2,"control",30,23
"5288",2,"lockdown, no surge",30,23
"5289",1,"lockdown, surge",30,23
"5290",3,"control",30,24
"5291",2,"lockdown, no surge",30,24
"5292",1,"lockdown, surge",30,24
"5293",3,"control",30,25
"5294",4,"lockdown, no surge",30,25
"5295",2,"lockdown, surge",30,25
"5296",4,"control",30,26
"5297",4,"lockdown, no surge",30,26
"5298",3,"lockdown, surge",30,26
"5299",7,"control",30,27
"5300",6,"lockdown, no surge",30,27
"5301",6,"lockdown, surge",30,27
"5302",10,"control",30,28
"5303",9,"lockdown, no surge",30,28
"5304",7,"lockdown, surge",30,28
"5305",18,"control",30,29
"5306",10,"lockdown, no surge",30,29
"5307",8,"lockdown, surge",30,29
"5308",27,"control",30,30
"5309",16,"lockdown, no surge",30,30
"5310",17,"lockdown, surge",30,30
"5311",31,"control",30,31
"5312",20,"lockdown, no surge",30,31
"5313",27,"lockdown, surge",30,31
"5314",38,"control",30,32
"5315",20,"lockdown, no surge",30,32
"5316",32,"lockdown, surge",30,32
"5317",45,"control",30,33
"5318",23,"lockdown, no surge",30,33
"5319",36,"lockdown, surge",30,33
"5320",54,"control",30,34
"5321",27,"lockdown, no surge",30,34
"5322",40,"lockdown, surge",30,34
"5323",60,"control",30,35
"5324",32,"lockdown, no surge",30,35
"5325",46,"lockdown, surge",30,35
"5326",66,"control",30,36
"5327",34,"lockdown, no surge",30,36
"5328",52,"lockdown, surge",30,36
"5329",75,"control",30,37
"5330",38,"lockdown, no surge",30,37
"5331",57,"lockdown, surge",30,37
"5332",77,"control",30,38
"5333",43,"lockdown, no surge",30,38
"5334",58,"lockdown, surge",30,38
"5335",82,"control",30,39
"5336",49,"lockdown, no surge",30,39
"5337",62,"lockdown, surge",30,39
"5338",88,"control",30,40
"5339",52,"lockdown, no surge",30,40
"5340",66,"lockdown, surge",30,40
"5341",92,"control",30,41
"5342",56,"lockdown, no surge",30,41
"5343",69,"lockdown, surge",30,41
"5344",95,"control",30,42
"5345",63,"lockdown, no surge",30,42
"5346",72,"lockdown, surge",30,42
"5347",97,"control",30,43
"5348",67,"lockdown, no surge",30,43
"5349",73,"lockdown, surge",30,43
"5350",98,"control",30,44
"5351",71,"lockdown, no surge",30,44
"5352",76,"lockdown, surge",30,44
"5353",98,"control",30,45
"5354",74,"lockdown, no surge",30,45
"5355",77,"lockdown, surge",30,45
"5356",98,"control",30,46
"5357",76,"lockdown, no surge",30,46
"5358",79,"lockdown, surge",30,46
"5359",98,"control",30,47
"5360",78,"lockdown, no surge",30,47
"5361",79,"lockdown, surge",30,47
"5362",98,"control",30,48
"5363",80,"lockdown, no surge",30,48
"5364",85,"lockdown, surge",30,48
"5365",99,"control",30,49
"5366",83,"lockdown, no surge",30,49
"5367",86,"lockdown, surge",30,49
"5368",99,"control",30,50
"5369",85,"lockdown, no surge",30,50
"5370",87,"lockdown, surge",30,50
"5371",99,"control",30,51
"5372",87,"lockdown, no surge",30,51
"5373",87,"lockdown, surge",30,51
"5374",99,"control",30,52
"5375",90,"lockdown, no surge",30,52
"5376",88,"lockdown, surge",30,52
"5377",99,"control",30,53
"5378",91,"lockdown, no surge",30,53
"5379",91,"lockdown, surge",30,53
"5380",100,"control",30,54
"5381",92,"lockdown, no surge",30,54
"5382",91,"lockdown, surge",30,54
"5383",100,"control",30,55
"5384",92,"lockdown, no surge",30,55
"5385",92,"lockdown, surge",30,55
"5386",100,"control",30,56
"5387",93,"lockdown, no surge",30,56
"5388",92,"lockdown, surge",30,56
"5389",100,"control",30,57
"5390",95,"lockdown, no surge",30,57
"5391",95,"lockdown, surge",30,57
"5392",100,"control",30,58
"5393",95,"lockdown, no surge",30,58
"5394",96,"lockdown, surge",30,58
"5395",100,"control",30,59
"5396",95,"lockdown, no surge",30,59
"5397",96,"lockdown, surge",30,59
"5398",100,"control",30,60
"5399",95,"lockdown, no surge",30,60
"5400",96,"lockdown, surge",30,60
